customer_id,first_name,last_name,gender,date_of_birth,city,state,join_date,income,credit_score
329,Ashley,Garcia,M,8/1/1958,Philadelphia,TX,1/23/2022,66712.18,805
330,Amanda,Jones,F,7/11/2000,New York,FL,6/30/2020,67655.71,619
331,Joshua,Jones,F,11/4/1995,New York,MI,12/5/2018,72827.07,514
332,Andrew,Anderson,M,4/4/1992,Cleveland,TX,4/19/2017,56710.03,370
333,Jane,Taylor,F,2/2/1991,Philadelphia,TX,8/3/2023,75379.27,535
334,Jane,Rodriguez,F,1/7/1978,Charlotte,GA,8/29/2015,74879.44,580
335,Joshua,Williams,M,11/4/1994,Philadelphia,CA,6/2/2024,99599.73,461
336,Christopher,Martin,M,2/15/1953,Chicago,OH,6/19/2016,66212.15,490
337,Rachel,Taylor,M,5/3/1999,Detroit,IL,11/8/2018,83494.57,308
338,Laura,Martinez,F,10/1/1977,Cleveland,GA,8/3/2024,66808.69,359
339,Sarah,Williams,M,7/2/1985,Los Angeles,CA,3/24/2015,82795.19,524
340,Andrew,Moore,F,3/16/1959,Cleveland,OH,9/8/2017,64998.83,586
341,Matthew,Moore,M,6/15/1971,New York,IL,8/8/2017,81469.46,468
342,David,Taylor,M,8/3/1980,Charlotte,FL,9/2/2016,84564.72,361
343,John,Williams,M,11/16/1994,Philadelphia,OH,7/27/2016,48666.88,648
344,Jessica,Williams,F,12/12/1958,Charlotte,MI,5/22/2021,92047.51,741
345,Amanda,Garcia,F,12/22/1967,Chicago,TX,9/15/2017,66670.45,313
346,Amanda,Gonzalez,M,12/29/2001,Cleveland,CA,11/14/2024,60604.07,463
347,David,Anderson,M,3/30/1981,Miami,CA,4/3/2016,55799.84,719
348,Robert,Rodriguez,M,3/4/1966,Cleveland,CA,12/28/2023,75964.01,819
349,Emily,Brown,F,11/19/1993,Los Angeles,IL,12/13/2020,69907.57,847
350,Sarah,Wilson,M,10/27/2003,Cleveland,MI,7/16/2024,77416.14,327
351,James,Jones,F,11/3/1970,Atlanta,OH,3/3/2019,77804.42,745
352,Rachel,Johnson,M,5/11/1997,Chicago,TX,10/8/2021,82171.69,507
353,Andrew,Hernandez,M,7/5/1955,Houston,MI,2/14/2022,125525.68,769
354,Michael,Rodriguez,M,10/22/1998,Chicago,GA,4/11/2022,70793.84,403
355,Jessica,Williams,M,10/16/1980,Philadelphia,FL,6/7/2020,55308.53,725
356,Rachel,Rodriguez,M,10/4/1987,Houston,NY,4/16/2019,29603.73,400
357,Jennifer,Williams,M,2/20/1982,Philadelphia,MI,11/4/2023,46093.66,840
358,James,Johnson,F,5/1/1990,Philadelphia,GA,11/29/2020,94706.97,821
359,Megan,Lopez,M,6/12/1980,Los Angeles,TX,9/15/2021,84398.49,405
360,Laura,Martinez,F,11/13/1999,Los Angeles,NY,5/2/2015,43000.28,576
361,Joshua,Rodriguez,M,1/2/1974,Detroit,NY,9/30/2015,119284.25,364
362,Christopher,Anderson,M,7/9/1987,New York,MI,8/10/2018,76535.29,487
363,Joshua,Davis,F,7/18/1952,Detroit,CA,2/2/2016,79206.33,616
364,David,Jones,M,9/21/1982,Detroit,PA,11/23/2021,114884.5,437
365,Daniel,Hernandez,F,5/20/1993,New York,TX,9/11/2017,104789.11,642
366,Amanda,Johnson,F,9/29/1997,Miami,CA,5/15/2018,85622.75,404
367,John,Anderson,M,2/11/1993,Houston,TX,2/7/2018,86584.28,845
368,John,Garcia,F,9/23/1965,Charlotte,PA,8/12/2024,88455.7,679
369,Andrew,Davis,F,1/23/2000,Detroit,FL,7/25/2018,65180.66,409
370,Jane,Jones,M,6/2/1976,Cleveland,PA,12/18/2024,75735.86,844
371,Jennifer,Thomas,F,2/10/1969,Cleveland,NC,3/25/2020,81486.41,653
372,Jessica,Moore,M,5/10/1969,Philadelphia,MI,3/1/2022,67464.35,616
373,James,Garcia,M,4/5/1976,New York,MI,2/14/2019,50691.61,565
374,John,Jones,M,3/17/2004,Philadelphia,GA,9/21/2023,64677.39,364
375,Jennifer,Thomas,M,3/19/1951,Atlanta,CA,3/31/2020,50241.35,632
376,Robert,Gonzalez,F,9/27/1962,Atlanta,GA,1/23/2023,71287.45,812
377,David,Jones,M,8/28/1975,Charlotte,NC,3/30/2017,34390.86,432
378,Michael,Gonzalez,M,10/20/1970,Los Angeles,PA,12/10/2022,76820.77,839
379,Amanda,Taylor,F,3/22/1989,Los Angeles,MI,9/18/2024,37374.51,834
380,Jennifer,Moore,M,3/17/1962,New York,IL,7/20/2022,61930.54,795
381,Joshua,Davis,M,1/18/1968,New York,PA,5/10/2020,80082.02,668
382,David,Gonzalez,F,10/3/1994,Detroit,PA,6/26/2021,85822.93,398
383,Ashley,Jackson,F,5/19/1982,Atlanta,NC,6/28/2015,83447.18,616
384,David,Williams,F,3/7/2001,Detroit,FL,6/15/2017,76394.68,422
385,Andrew,Davis,F,9/16/1988,Los Angeles,TX,3/16/2021,47614.53,619
386,Christopher,Johnson,F,5/8/1997,Houston,NC,10/7/2022,89612.17,794
387,Ashley,Davis,F,12/10/1955,Houston,TX,5/26/2020,48071.97,756
388,Rachel,Gonzalez,F,10/21/2000,New York,MI,4/1/2019,91891.52,821
389,David,Gonzalez,M,4/15/1967,Philadelphia,NC,5/6/2016,82554.1,819
390,Amanda,Smith,F,10/7/1972,Los Angeles,TX,3/2/2015,97178.03,614
391,Jennifer,Garcia,F,1/2/1972,Houston,GA,12/13/2017,70497.37,841
392,Jennifer,Jackson,F,2/25/1952,Los Angeles,NC,8/31/2019,53624.72,778
393,Robert,Thomas,M,10/23/1966,Chicago,MI,1/29/2022,44146.95,319
394,Emily,Davis,M,5/16/1967,Cleveland,NC,12/5/2022,46368.41,429
395,John,Smith,F,6/22/2001,Atlanta,MI,4/24/2023,37264.51,592
396,David,Thomas,F,12/30/1990,Detroit,NC,3/6/2015,88840.06,431
397,Laura,Rodriguez,F,5/21/1965,Los Angeles,TX,8/8/2016,91348.34,655
398,David,Gonzalez,M,4/21/1955,Cleveland,FL,9/24/2019,81074,353
399,Emily,Hernandez,M,6/4/1960,Chicago,OH,1/27/2021,69339.18,686
400,Jane,Gonzalez,F,7/31/1969,Detroit,TX,2/27/2024,111219.19,564
401,Rachel,Martinez,M,12/29/1975,Los Angeles,CA,6/18/2016,68037.03,514
402,Laura,Brown,F,10/30/1983,New York,NY,6/24/2024,74418.34,759
403,Joshua,Garcia,M,11/11/1958,Cleveland,FL,7/3/2022,69042.97,757
404,John,Miller,M,5/23/1993,Detroit,GA,4/21/2024,63233.84,342
405,David,Jones,F,6/10/1956,Los Angeles,PA,11/25/2020,82619.49,577
406,James,Hernandez,F,4/17/1955,Cleveland,TX,2/14/2020,57330.07,429
407,Emily,Gonzalez,F,11/18/1979,Chicago,NC,11/8/2023,55988.44,649
408,Jennifer,Jackson,F,6/5/1973,Los Angeles,TX,11/1/2022,83629.39,843
409,Jennifer,Martinez,M,1/20/1965,Los Angeles,IL,10/1/2017,60047.83,405
410,Jane,Martinez,M,12/22/1978,Los Angeles,FL,11/4/2021,72669.64,300
411,Christopher,Hernandez,M,6/13/1997,Charlotte,OH,5/14/2018,63173.44,731
412,Rachel,Miller,F,12/18/1987,New York,GA,3/22/2022,69768.97,605
413,Amanda,Moore,M,3/14/1976,Chicago,IL,11/5/2017,56534.22,826
414,Megan,Brown,F,10/19/1998,Detroit,MI,11/23/2015,57188.22,352
415,Michael,Johnson,M,4/20/1963,Charlotte,IL,8/30/2016,53605.36,819
416,John,Wilson,F,12/7/1950,Philadelphia,TX,5/30/2022,86866.6,629
417,John,Gonzalez,F,8/12/1980,Charlotte,GA,1/2/2015,73437.7,624
418,Joshua,Lopez,M,11/27/1995,Atlanta,TX,10/30/2017,88371.02,413
419,Matthew,Miller,F,4/1/1973,Atlanta,MI,10/17/2021,90507.73,446
420,David,Johnson,F,5/19/1950,Los Angeles,PA,5/5/2015,60801.71,465
421,Amanda,Gonzalez,M,12/25/1950,Charlotte,GA,1/9/2018,87631.7,678
422,Michael,Wilson,F,8/6/1976,Philadelphia,PA,12/7/2021,69717.59,438
423,John,Taylor,F,4/27/2004,Charlotte,FL,5/23/2022,66826.53,598
424,John,Rodriguez,F,6/16/1954,New York,FL,2/5/2020,95047.34,575
425,Jessica,Taylor,M,10/18/1993,New York,PA,3/19/2018,81075.37,477
426,Laura,Davis,M,9/14/1963,Philadelphia,FL,10/18/2022,62951.51,653
427,Matthew,Johnson,F,5/15/1986,Charlotte,GA,12/30/2022,79775.87,453
428,Amanda,Gonzalez,M,3/19/1968,Cleveland,NC,5/4/2024,44685.75,500
429,James,Williams,F,7/16/2003,New York,CA,5/9/2015,74946.26,414
430,Amanda,Thomas,F,11/22/1955,New York,FL,3/13/2016,40008.17,367
431,Ashley,Garcia,F,10/26/1975,Houston,FL,1/20/2017,50312.01,744
432,Jane,Jackson,F,7/12/1988,Charlotte,TX,12/23/2021,81692.79,744
433,Joshua,Miller,F,8/28/1982,New York,PA,7/27/2023,16595.08,625
434,Megan,Martinez,M,11/27/1968,Chicago,NY,5/6/2018,106050.24,658
435,Michael,Rodriguez,F,8/14/2002,Charlotte,OH,3/8/2021,86689.85,444
436,Christopher,Johnson,M,2/4/1984,Atlanta,IL,6/20/2017,33229.34,574
437,Jessica,Anderson,M,5/22/1994,Houston,FL,9/23/2020,117969.97,808
438,Laura,Jones,F,11/20/2001,New York,IL,9/4/2023,123482.08,478
439,Jane,Brown,F,7/31/1953,Houston,GA,7/26/2018,66390.17,776
440,Joshua,Martin,M,8/31/1990,Atlanta,NY,1/26/2022,51470.22,713
441,Daniel,Brown,M,4/14/1957,Philadelphia,OH,12/4/2018,103726.07,452
442,Robert,Moore,M,6/26/1978,Philadelphia,PA,11/13/2021,63124.2,403
443,Emily,Brown,F,1/12/1978,Charlotte,CA,1/26/2016,73220.79,374
444,Megan,Taylor,M,12/30/1966,Atlanta,OH,12/3/2017,94345.79,427
445,James,Lopez,F,7/8/2003,Miami,OH,1/27/2015,66929.77,644
446,Matthew,Taylor,F,2/14/1953,Miami,CA,10/12/2022,65178.91,830
447,Emily,Martinez,F,9/5/1954,Charlotte,NC,9/4/2023,44552.1,458
448,Emily,Smith,M,12/10/1959,Los Angeles,PA,4/11/2023,57389.14,837
449,Laura,Moore,F,8/26/2003,Houston,TX,7/1/2016,64784.6,725
450,David,Moore,F,9/16/1978,Houston,IL,4/22/2022,45228.74,322
451,Daniel,Wilson,F,11/30/1982,Philadelphia,FL,7/20/2016,47041.28,346
452,Michael,Anderson,F,2/28/1996,Miami,OH,12/4/2016,70672.03,824
453,Christopher,Lopez,F,1/15/1971,Detroit,GA,5/27/2018,33005.92,443
454,Michael,Brown,M,4/22/1953,New York,CA,7/4/2015,52416.74,718
455,Jennifer,Williams,F,7/2/1986,New York,IL,8/7/2023,108891.88,384
456,Emily,Martin,F,5/15/1955,New York,NY,10/7/2023,63090.63,715
457,Megan,Lopez,M,7/12/1951,Philadelphia,CA,5/10/2019,60585.53,781
458,Christopher,Miller,F,6/27/1993,Atlanta,NY,3/28/2020,63001.08,755
459,Robert,Hernandez,M,1/15/1988,Cleveland,PA,4/27/2017,63316.95,596
460,David,Smith,F,6/1/1952,Miami,OH,8/21/2016,81497.38,411
461,Amanda,Garcia,M,1/14/1963,Miami,GA,3/16/2017,80097.32,529
462,Christopher,Anderson,M,1/24/1966,Detroit,FL,9/19/2018,62184.83,395
463,James,Anderson,F,3/27/1985,Houston,NY,10/31/2023,65723.25,677
464,Michael,Jackson,F,8/15/1969,Los Angeles,IL,11/27/2024,96255.46,455
465,Daniel,Hernandez,F,7/18/1985,Charlotte,NC,10/27/2020,39793.9,720
466,Christopher,Johnson,M,9/17/1971,Houston,PA,3/11/2022,68848.36,404
467,Christopher,Wilson,M,8/22/1964,Atlanta,NC,2/22/2020,72704.93,629
468,Rachel,Johnson,M,11/26/1969,Charlotte,PA,9/26/2021,54466.34,738
469,Jennifer,Brown,F,1/14/1987,Miami,TX,6/29/2016,67697.27,431
470,James,Taylor,M,9/20/1956,Atlanta,IL,6/21/2019,51766.47,681
471,Joshua,Williams,M,3/9/2000,Charlotte,NC,1/25/2021,82743.38,437
472,Christopher,Gonzalez,F,7/27/1985,Detroit,GA,6/21/2022,43235.87,569
473,Emily,Rodriguez,M,9/9/1957,Detroit,OH,3/15/2022,91246.67,849
474,Amanda,Miller,M,3/9/1968,Chicago,CA,1/6/2022,68533.9,695
475,Daniel,Anderson,F,6/22/1960,Cleveland,FL,4/8/2024,61039.32,763
476,Joshua,Hernandez,M,9/7/1959,Detroit,OH,9/10/2020,49906.06,749
477,Amanda,Martin,F,12/1/1991,Miami,OH,5/23/2021,90613.16,630
478,Daniel,Johnson,F,5/30/1960,Los Angeles,PA,3/26/2022,56962.76,552
479,Robert,Anderson,F,4/2/2000,New York,GA,7/12/2023,46655.03,584
480,Ashley,Wilson,F,10/26/1966,Chicago,PA,4/10/2020,91029.27,573
481,Rachel,Martin,F,7/30/2002,New York,MI,9/8/2016,51913.88,319
482,Joshua,Hernandez,M,11/25/1974,Cleveland,NY,5/31/2023,68110.35,538
483,Andrew,Williams,M,12/31/1950,Charlotte,FL,12/23/2024,86376.08,569
484,Jennifer,Taylor,F,5/26/2003,Philadelphia,NY,5/6/2021,73159.15,717
485,David,Lopez,F,12/14/1992,Detroit,CA,4/18/2018,104617.03,609
486,Michael,Anderson,M,2/7/1955,Los Angeles,MI,10/26/2019,53300.99,330
487,Amanda,Thomas,F,3/5/1995,Cleveland,IL,1/9/2022,65789.77,403
488,Rachel,Jones,F,5/25/1969,New York,CA,9/10/2023,67336.44,485
489,Emily,Martin,F,12/13/1971,Chicago,CA,6/9/2023,82424.7,427
490,Jennifer,Garcia,M,7/12/1956,Detroit,TX,3/15/2022,95772.46,509
491,Robert,Jackson,M,4/8/1991,Miami,FL,8/28/2023,71472.33,713
492,James,Jones,F,10/10/1960,Detroit,PA,8/14/2015,67246.72,580
493,Laura,Williams,F,12/10/1985,Chicago,GA,10/31/2016,40340.16,552
494,Robert,Smith,M,8/26/1989,Chicago,NY,10/30/2019,72247.62,318
495,Ashley,Garcia,M,3/14/1971,Philadelphia,CA,7/5/2017,56994,435
496,David,Anderson,F,4/5/1994,Detroit,NY,12/13/2020,82368.73,522
497,Michael,Johnson,F,10/26/1956,Detroit,NY,3/23/2023,61806.32,302
498,Matthew,Williams,M,6/25/1986,Philadelphia,IL,12/25/2023,65187.24,535
499,Matthew,Taylor,M,7/31/1999,Atlanta,FL,9/4/2023,40794.64,764
500,Megan,Lopez,M,6/8/2002,Atlanta,FL,10/22/2020,33770.96,527
501,Andrew,Moore,F,2/11/1953,Charlotte,NC,4/29/2018,107219.74,798
502,Amanda,Anderson,M,5/14/1959,Atlanta,OH,9/2/2019,72593.68,820
503,Daniel,Lopez,F,1/2/1966,Houston,FL,1/17/2020,78086.71,438
504,Laura,Thomas,M,9/11/1960,Detroit,NY,6/6/2020,51754.1,575
505,Amanda,Davis,M,12/11/2002,Los Angeles,PA,2/25/2015,87510.47,590
506,Christopher,Wilson,M,12/27/1983,Detroit,NY,12/20/2016,83902.8,352
507,Sarah,Taylor,M,10/4/1950,Houston,PA,2/13/2022,53951.46,409
508,Robert,Davis,F,5/1/2000,Houston,NC,9/10/2020,48809.89,303
509,Ashley,Anderson,F,3/21/1998,New York,PA,11/7/2024,55349.45,346
510,James,Wilson,M,5/9/1967,Detroit,FL,7/27/2016,69434.35,393
511,Jessica,Moore,F,9/14/1982,Cleveland,IL,10/28/2016,73342.14,512
512,Laura,Martin,M,7/20/1993,Houston,PA,10/11/2015,70767.88,735
513,Daniel,Miller,M,10/5/1996,Los Angeles,NY,10/11/2019,95974.6,807
514,Megan,Williams,M,9/11/1983,Philadelphia,GA,10/5/2024,55700.86,504
515,Jane,Lopez,M,10/4/1978,Charlotte,FL,2/12/2021,48266.76,680
516,David,Williams,F,8/21/2002,New York,GA,5/12/2016,70001.98,372
517,David,Martin,M,7/10/1961,Philadelphia,MI,1/5/2019,36138.3,815
518,Sarah,Wilson,M,9/25/1981,New York,MI,5/10/2015,83914.75,375
519,Joshua,Anderson,F,10/22/1979,Los Angeles,NY,9/30/2016,71959.27,376
520,Jessica,Wilson,M,3/24/1985,Chicago,MI,3/17/2024,63239.24,709
521,Jennifer,Miller,M,12/24/1952,Detroit,OH,12/1/2020,62128.94,405
522,James,Taylor,M,3/18/1959,Miami,NC,12/15/2023,88199.92,850
523,John,Lopez,F,1/25/1950,Cleveland,FL,8/22/2020,87562.96,775
524,Rachel,Martin,M,9/25/1976,Philadelphia,GA,2/25/2024,65072.56,574
525,Christopher,Brown,F,4/8/1977,Detroit,NY,12/31/2023,81835.38,387
526,Robert,Rodriguez,M,6/1/1985,Cleveland,OH,10/27/2021,87267.41,376
527,James,Garcia,M,2/3/1972,Chicago,NY,10/23/2024,76710.52,376
528,Emily,Thomas,F,12/23/2000,Miami,OH,10/30/2021,65890.7,741
529,Emily,Johnson,M,12/22/1969,Cleveland,MI,9/12/2017,77623.35,839
530,Sarah,Davis,M,12/23/1972,Cleveland,MI,9/19/2017,49218.27,544
531,Joshua,Hernandez,F,3/9/1981,Philadelphia,PA,7/25/2022,71422.11,681
532,Amanda,Gonzalez,F,2/17/1973,Atlanta,TX,10/22/2020,65337.47,441
533,Robert,Taylor,F,7/26/1978,Miami,NY,1/28/2022,62202.69,667
534,Laura,Davis,F,3/5/1991,Detroit,PA,4/11/2015,35469.58,383
535,Joshua,Moore,F,7/21/2003,Chicago,FL,2/1/2021,49448.04,442
536,Robert,Moore,M,7/25/1981,Miami,PA,3/2/2016,60282.1,651
537,Michael,Wilson,F,2/7/1993,Los Angeles,CA,9/24/2023,87900.78,844
538,James,Anderson,M,7/24/1973,Atlanta,MI,11/12/2023,75716.47,451
539,James,Garcia,M,7/8/1955,Los Angeles,CA,2/10/2015,88793.48,457
540,Megan,Hernandez,M,10/13/1953,Chicago,NY,3/4/2016,94858.27,745
541,Rachel,Gonzalez,F,1/3/1953,Philadelphia,GA,12/10/2015,76586.18,602
542,Jessica,Smith,F,3/28/2004,Philadelphia,GA,7/27/2024,72805.87,749
543,Daniel,Garcia,M,12/2/1974,Chicago,FL,1/1/2016,50540.12,523
544,Robert,Rodriguez,F,7/7/1950,New York,PA,9/27/2023,109733.43,342
545,John,Davis,F,9/18/1982,Chicago,GA,8/31/2016,41643.12,563
546,Michael,Hernandez,F,12/12/1977,Atlanta,OH,5/28/2022,72374.68,302
547,James,Jackson,F,9/24/1955,Houston,OH,12/28/2016,86655.98,567
548,Christopher,Rodriguez,M,9/9/2000,Philadelphia,FL,3/26/2021,86934.75,315
549,John,Taylor,M,5/9/1964,Charlotte,NC,4/4/2017,46898.22,633
550,Sarah,Lopez,F,5/29/1973,Atlanta,MI,10/7/2023,61601.94,763
551,Sarah,Wilson,M,3/13/1964,Atlanta,PA,10/7/2018,54020.9,358
552,Amanda,Anderson,F,10/24/1991,Atlanta,NY,6/7/2017,30391.32,476
553,James,Thomas,F,10/25/1965,Cleveland,IL,8/5/2020,72606.53,362
554,James,Martin,M,2/1/1984,Atlanta,IL,9/3/2018,55647.69,606
555,Andrew,Smith,M,6/3/1971,Philadelphia,IL,4/20/2023,100109.65,545
556,Jennifer,Martinez,M,1/12/1993,Houston,GA,11/23/2022,82303.49,588
557,Matthew,Davis,F,2/20/1970,Houston,NC,5/1/2024,70828.04,631
558,David,Moore,M,9/14/1967,Atlanta,NC,7/20/2018,60546.01,826
559,Emily,Smith,F,11/15/1984,Los Angeles,PA,4/27/2015,72302.32,554
560,Michael,Johnson,M,12/16/1998,Philadelphia,PA,11/5/2022,64882.52,809
561,Joshua,Smith,M,6/25/1986,Philadelphia,NC,8/12/2021,71390.78,762
562,Rachel,Smith,F,5/4/1978,Miami,FL,1/22/2018,108032.72,498
563,Megan,Rodriguez,F,12/30/1956,Detroit,PA,6/17/2015,48704.88,570
564,Andrew,Gonzalez,F,1/30/1958,New York,FL,3/21/2023,66627.16,363
565,Daniel,Smith,F,4/1/1998,New York,CA,10/5/2019,84127.77,529
566,Christopher,Gonzalez,F,12/11/1962,Los Angeles,OH,9/26/2018,61997.18,548
567,Ashley,Martin,F,7/27/1965,New York,MI,6/1/2022,101610.84,545
568,Andrew,Miller,F,2/19/1960,Miami,PA,11/25/2016,83569.18,456
569,John,Johnson,F,8/12/1957,Chicago,NC,7/13/2017,55622.19,387
570,Michael,Garcia,M,3/17/1999,New York,OH,6/1/2015,74081.37,612
571,Jennifer,Miller,F,6/26/1956,Philadelphia,OH,8/8/2016,55907.83,365
572,Matthew,Wilson,F,9/9/1992,Chicago,TX,7/1/2017,54066.83,319
573,Amanda,Moore,M,3/13/1951,New York,NC,5/10/2021,67196.04,332
574,Laura,Anderson,F,9/29/1957,Philadelphia,MI,4/27/2019,95275.22,372
575,Jennifer,Johnson,M,4/6/1954,Philadelphia,NC,5/10/2016,84908.9,642
576,Jessica,Martinez,M,8/4/1986,Atlanta,PA,11/18/2020,69548.45,432
577,Sarah,Lopez,F,3/28/1991,Houston,NY,7/10/2016,85623.72,354
578,Amanda,Taylor,M,12/16/1978,Los Angeles,CA,1/10/2018,75372.37,360
579,Jessica,Davis,F,5/11/1995,Miami,FL,4/2/2019,46602.14,819
580,Emily,Hernandez,M,9/8/1969,Cleveland,NY,10/21/2020,67097.25,571
581,Jessica,Williams,M,3/28/1965,Detroit,CA,6/13/2023,68536.81,545
582,Megan,Garcia,M,1/30/1992,New York,NY,8/5/2024,85233.81,475
583,David,Rodriguez,F,5/9/1954,New York,FL,6/6/2015,58670.59,616
584,Daniel,Garcia,F,6/9/1950,Chicago,GA,1/4/2017,51746.71,430
585,Emily,Rodriguez,M,4/3/1983,Chicago,NC,12/19/2020,69089.06,401
586,Christopher,Miller,M,2/3/1992,Detroit,NY,5/2/2024,57091.51,609
587,Daniel,Rodriguez,F,12/13/1967,New York,PA,5/25/2023,63529.82,591
588,John,Moore,F,6/16/1994,Charlotte,MI,11/28/2018,68382.41,794
589,Rachel,Lopez,M,3/14/1975,Miami,IL,6/9/2024,62339.12,660
590,James,Davis,M,7/28/1972,New York,PA,7/12/2016,89263.65,637
591,Jennifer,Davis,F,5/14/1990,Houston,FL,11/24/2020,98285.9,309
592,James,Moore,F,7/4/1986,Detroit,MI,5/1/2021,87258.21,348
593,Ashley,Martin,F,7/12/1986,Charlotte,PA,12/21/2023,34576.06,786
594,Michael,Anderson,F,3/5/2001,Miami,OH,8/17/2023,57160.53,620
595,Sarah,Miller,F,5/13/1953,New York,NC,6/4/2015,66426.96,432
596,Megan,Hernandez,M,4/22/1965,Cleveland,MI,4/24/2023,33074.53,382
597,Joshua,Martin,F,4/17/1965,Atlanta,OH,9/23/2017,52482.17,356
598,David,Thomas,M,4/7/1975,Houston,PA,4/13/2021,66171.4,675
599,Andrew,Brown,F,7/22/1966,Cleveland,CA,6/14/2016,61020.52,648
600,Jane,Garcia,M,7/4/1983,Chicago,TX,12/15/2022,70173,570
601,Laura,Williams,F,11/5/1992,Chicago,CA,5/25/2020,42383.43,782
602,Megan,Rodriguez,F,7/17/1963,New York,NC,1/29/2022,60794.35,410
603,James,Martinez,M,9/15/1971,Chicago,MI,12/29/2016,73038.2,375
604,David,Wilson,M,8/11/1984,Houston,MI,3/23/2018,70204.03,457
605,John,Hernandez,F,10/20/1993,Miami,NC,6/3/2015,78937.87,831
606,John,Moore,F,8/26/1986,Philadelphia,OH,4/2/2015,77771.49,628
607,Megan,Lopez,F,3/18/1969,Los Angeles,TX,8/5/2024,61857.86,421
608,Andrew,Lopez,F,5/28/1988,Detroit,PA,7/13/2021,72402.38,340
609,Christopher,Gonzalez,F,8/3/1993,Miami,FL,2/12/2019,54000.14,466
610,Matthew,Gonzalez,M,8/27/1987,Philadelphia,CA,9/13/2019,64595.43,322
611,Christopher,Jackson,M,1/7/2000,Charlotte,CA,10/8/2023,48887.65,578
612,James,Jackson,F,10/24/1999,Houston,IL,11/2/2021,91308.49,768
613,John,Wilson,M,9/3/1958,Cleveland,TX,7/9/2020,64530.11,699
614,Jane,Brown,M,10/29/1982,Philadelphia,FL,10/28/2022,91278.87,308
615,Daniel,Gonzalez,M,7/27/1988,Houston,CA,2/25/2017,76229.92,312
616,Michael,Davis,F,9/3/1956,Atlanta,FL,9/30/2015,52286.75,351
617,John,Jackson,M,10/28/1991,Cleveland,PA,7/20/2020,75022.13,508
618,Jennifer,Lopez,F,6/12/1964,Chicago,MI,3/20/2022,86194.37,849
619,Sarah,Moore,M,4/4/1974,Chicago,FL,6/26/2015,68448.38,701
620,Christopher,Garcia,F,5/29/1971,Cleveland,CA,11/18/2022,71480.59,490
621,David,Moore,M,12/12/1962,Charlotte,OH,10/4/2016,58970.85,350
622,David,Jackson,F,1/16/2002,Charlotte,TX,3/13/2020,70482.06,692
623,Sarah,Jones,F,9/17/1965,Charlotte,NC,7/18/2023,74757.96,599
624,Michael,Rodriguez,M,11/11/1965,Philadelphia,NY,7/20/2016,58423.68,495
625,David,Williams,F,5/21/1962,Detroit,GA,10/27/2016,48414.08,716
626,David,Martinez,F,4/3/1965,Philadelphia,GA,5/19/2024,95759.41,719
627,Laura,Jackson,F,5/19/1994,New York,NY,8/24/2018,82082.41,821
628,Laura,Williams,F,9/29/1991,Los Angeles,FL,12/25/2022,59046.84,655
629,Joshua,Anderson,F,6/3/1978,Cleveland,TX,12/4/2019,74393.15,447
630,Christopher,Smith,F,2/3/1956,Miami,FL,12/5/2017,40428.43,664
631,Ashley,Miller,F,12/20/1972,Los Angeles,NC,6/7/2021,30458.58,663
632,Daniel,Lopez,F,8/10/1993,Atlanta,TX,12/25/2022,91682.66,701
633,Ashley,Taylor,M,12/28/1981,Philadelphia,NY,2/7/2023,74591.02,791
634,John,Martin,M,2/18/1979,Philadelphia,FL,2/12/2016,69045.95,528
635,Joshua,Jones,F,9/19/1973,Houston,IL,4/27/2018,74653.14,836
636,James,Brown,F,6/2/1967,Los Angeles,CA,11/9/2022,134522.63,567
637,James,Lopez,M,5/3/1955,Houston,OH,1/28/2020,87381.91,704
638,Emily,Martin,M,2/8/1983,Miami,MI,2/26/2018,49091.19,310
639,John,Moore,M,11/1/1982,Houston,OH,2/21/2022,36392.47,619
640,Christopher,Taylor,F,4/20/1967,Los Angeles,NC,11/17/2024,91090.72,425
641,Jessica,Jackson,M,5/8/1983,Cleveland,FL,2/20/2024,87121.92,605
642,Jane,Rodriguez,F,8/23/1950,Atlanta,PA,2/15/2018,81501.22,810
643,Jessica,Brown,F,2/2/1992,Philadelphia,TX,11/16/2021,53742.42,388
644,Robert,Johnson,M,9/25/2004,Miami,FL,5/24/2015,77265.71,654
645,Jane,Brown,F,6/7/1951,Philadelphia,TX,10/25/2021,55533.1,651
646,Michael,Johnson,F,10/27/1984,New York,MI,12/16/2023,83255.64,313
647,Megan,Anderson,F,11/21/1976,Atlanta,IL,11/3/2023,89653.14,556
648,Amanda,Johnson,F,12/20/1965,Detroit,OH,5/1/2016,59130.54,508
649,John,Brown,M,2/6/1985,Houston,CA,5/9/2017,92636.2,580
650,Amanda,Garcia,M,5/21/1994,Chicago,MI,10/11/2023,72297.05,742
651,David,Miller,F,7/2/1969,Los Angeles,MI,4/19/2020,79837.46,688
652,Christopher,Martinez,F,12/30/1965,Philadelphia,OH,5/28/2015,43807.33,782
653,Jennifer,Jackson,M,8/9/1953,Houston,MI,9/21/2018,74644.29,446
654,Andrew,Jackson,F,2/21/1986,Miami,PA,8/9/2023,56488.31,578
655,Andrew,Lopez,M,12/8/1997,Philadelphia,PA,1/18/2024,79492.67,820
656,David,Williams,F,8/20/1991,Detroit,GA,9/19/2018,99343.25,733
657,Ashley,Gonzalez,F,12/10/2001,Atlanta,GA,10/29/2022,75790.4,443
